"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.category.label","Approve","Reject"
"375VSR8FVYTR12RYT2AGVI84OIAZRG","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","32AT8R96GOTO32VUS7GFSKT70CKSU3","A3G692SR8JSW8A","Submitted","Fri Apr 26 05:22:20 PDT 2019","Fri Apr 26 05:22:28 PDT 2019","Mon Apr 29 05:22:28 PDT 2019","","","","8","100% (14/14)","100% (14/14)","100% (14/14)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Jim_688_Mike_459.png","Dissimilar pair"
"375VSR8FVYTR12RYT2AGVI84OIAZRG","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","35K3O9HUAEXYA1TMWN1BH3OPPYXEFQ","A32SO9BC1UM7IJ","Submitted","Fri Apr 26 05:23:02 PDT 2019","Fri Apr 26 05:23:07 PDT 2019","Mon Apr 29 05:23:07 PDT 2019","","","","5","100% (4/4)","100% (4/4)","100% (4/4)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Jim_688_Mike_459.png","Dissimilar pair"
"375VSR8FVYTR12RYT2AGVI84OIAZRG","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3QY5DC2MXU4FZXQ8MNGGLLASBMPUFL","A2C73Y1COWCA51","Submitted","Fri Apr 26 05:20:56 PDT 2019","Fri Apr 26 05:21:00 PDT 2019","Mon Apr 29 05:21:00 PDT 2019","","","","4","100% (56/56)","100% (56/56)","100% (56/56)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Jim_688_Mike_459.png","Dissimilar pair"
"3YLPJ8OXXAXVV1PLH8QIQ4HJO4SX4Y","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3570Y55XZS32U66878JN6RGH8P1YGN","A9NGZ2DBCKZMZ","Submitted","Fri Apr 26 05:22:45 PDT 2019","Fri Apr 26 05:27:03 PDT 2019","Mon Apr 29 05:27:03 PDT 2019","","","","258","100% (119/119)","100% (119/119)","100% (119/119)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Evan_466_Lauren_796.png","Similar pair"
"3YLPJ8OXXAXVV1PLH8QIQ4HJO4SX4Y","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3AZHRG4CU7443ZYZ4L1UV5XOS7H03G","A1DADKUZ6F4QT9","Submitted","Fri Apr 26 05:21:06 PDT 2019","Fri Apr 26 05:21:18 PDT 2019","Mon Apr 29 05:21:18 PDT 2019","","","","12","100% (1/1)","100% (1/1)","100% (1/1)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Evan_466_Lauren_796.png","Similar pair"
"3YLPJ8OXXAXVV1PLH8QIQ4HJO4SX4Y","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3P1L2B7AD496MKG7CC75HSNNQWOLO5","A2UGXPUHQY7N9U","Submitted","Fri Apr 26 05:23:00 PDT 2019","Fri Apr 26 05:25:10 PDT 2019","Mon Apr 29 05:25:10 PDT 2019","","","","130","100% (28/28)","100% (28/28)","100% (28/28)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Evan_466_Lauren_796.png","Dissimilar pair"
"371Q3BEXDJT32HRB8RALLSD0AKTZS4","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","37UQDCYH60F2XJ029US9TFZUR5H7VL","A2L746JBCNW066","Submitted","Fri Apr 26 05:23:14 PDT 2019","Fri Apr 26 05:24:00 PDT 2019","Mon Apr 29 05:24:00 PDT 2019","","","","46","100% (70/70)","100% (70/70)","100% (70/70)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Ivan_465_Elena_9.png","Dissimilar pair"
"371Q3BEXDJT32HRB8RALLSD0AKTZS4","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3NG53N1RLY3TSD8PXNBG1N67G1LP84","A38913PZY9PKZV","Submitted","Fri Apr 26 05:22:08 PDT 2019","Fri Apr 26 05:22:28 PDT 2019","Mon Apr 29 05:22:28 PDT 2019","","","","20","100% (3/3)","100% (3/3)","100% (3/3)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Ivan_465_Elena_9.png","Dissimilar pair"
"371Q3BEXDJT32HRB8RALLSD0AKTZS4","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3YW4XOSQKT5O9IW0FO1VWJ6YAC6U1K","A2WBERGU5OG1IK","Submitted","Fri Apr 26 05:21:49 PDT 2019","Fri Apr 26 05:53:46 PDT 2019","Mon Apr 29 05:53:46 PDT 2019","","","","1917","100% (83/83)","100% (83/83)","100% (83/83)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Ivan_465_Elena_9.png","Similar pair"
"3MDKGGG61S72T7KFVMI0YZGR7ZB6TA","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","30LB5CDZNFU5OS5SPSW3Z62372FZ0B","A32SO9BC1UM7IJ","Submitted","Fri Apr 26 05:21:38 PDT 2019","Fri Apr 26 05:21:44 PDT 2019","Mon Apr 29 05:21:44 PDT 2019","","","","6","100% (4/4)","100% (4/4)","100% (4/4)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Oliver_668_Eric_521.png","Dissimilar pair"
"3MDKGGG61S72T7KFVMI0YZGR7ZB6TA","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3N2BF7Y2VTEG0LC58BDUXW5BEF0MHK","A2X2Y8WCNZGIRG","Submitted","Fri Apr 26 05:22:02 PDT 2019","Fri Apr 26 05:24:51 PDT 2019","Mon Apr 29 05:24:51 PDT 2019","","","","169","100% (76/76)","100% (76/76)","100% (76/76)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Oliver_668_Eric_521.png","Similar pair"
"3MDKGGG61S72T7KFVMI0YZGR7ZB6TA","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3OLQQLKKNV9EF3FIFDSWW1GHI5CJEW","AS114WZH3EIWH","Submitted","Fri Apr 26 05:20:22 PDT 2019","Fri Apr 26 05:22:14 PDT 2019","Mon Apr 29 05:22:14 PDT 2019","","","","112","100% (126/126)","100% (126/126)","100% (126/126)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Oliver_668_Eric_521.png","Similar pair"
"3SBX2M1TKF7BM4O9VUVQWWLQR164Q9","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3NGI5ARFTWPBHDO4Y221MDJZ2VF1PW","A32SO9BC1UM7IJ","Submitted","Fri Apr 26 05:21:27 PDT 2019","Fri Apr 26 05:21:33 PDT 2019","Mon Apr 29 05:21:33 PDT 2019","","","","6","100% (4/4)","100% (4/4)","100% (4/4)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Sofia_196_Tony_288.png","Dissimilar pair"
"3SBX2M1TKF7BM4O9VUVQWWLQR164Q9","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3NLZY2D53S997WTNRPZ96XIN5X6QLI","A2C73Y1COWCA51","Submitted","Fri Apr 26 05:22:25 PDT 2019","Fri Apr 26 05:22:28 PDT 2019","Mon Apr 29 05:22:28 PDT 2019","","","","3","100% (56/56)","100% (56/56)","100% (56/56)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Sofia_196_Tony_288.png","Dissimilar pair"
"3SBX2M1TKF7BM4O9VUVQWWLQR164Q9","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3QHK8ZVMIP2M3QRY872JB8NOJX5BLR","A2WBERGU5OG1IK","Submitted","Fri Apr 26 05:21:36 PDT 2019","Fri Apr 26 05:53:43 PDT 2019","Mon Apr 29 05:53:43 PDT 2019","","","","1927","100% (83/83)","100% (83/83)","100% (83/83)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Sofia_196_Tony_288.png","Dissimilar pair"
"3VEI3XUCZTHXNYPS6TCE4K6QEJ3RPN","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","308Q0PEVBBX1PW4VPKRASM06ET8I9A","A3GYTV126B432V","Submitted","Fri Apr 26 05:22:09 PDT 2019","Fri Apr 26 05:22:18 PDT 2019","Mon Apr 29 05:22:18 PDT 2019","","","","9","100% (5/5)","100% (5/5)","100% (5/5)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Ian_114_Jamie_127.png","Dissimilar pair"
"3VEI3XUCZTHXNYPS6TCE4K6QEJ3RPN","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3VSOLARPKETMZTMC4HKNOGYHVBA39U","A270YTXAY9HRSA","Submitted","Fri Apr 26 05:20:11 PDT 2019","Fri Apr 26 05:20:38 PDT 2019","Mon Apr 29 05:20:38 PDT 2019","","","","27","100% (81/81)","100% (81/81)","100% (81/81)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Ian_114_Jamie_127.png","Dissimilar pair"
"3VEI3XUCZTHXNYPS6TCE4K6QEJ3RPN","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3Z7EFSHGNCY0DP0T0Q12XMOT8RFXC6","A193TA3NZ5GGVW","Submitted","Fri Apr 26 05:22:20 PDT 2019","Fri Apr 26 05:48:27 PDT 2019","Mon Apr 29 05:48:27 PDT 2019","","","","1567","100% (43/43)","100% (43/43)","100% (43/43)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Ian_114_Jamie_127.png","Similar pair"
"3GMLHYZ0LGHJC49A1A32MMMMPNAUYO","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","34S6N1K2ZY3WU3UK8ZCFXJQMEABHLE","AJISH3SHWGM7L","Submitted","Fri Apr 26 05:23:25 PDT 2019","Fri Apr 26 05:38:29 PDT 2019","Mon Apr 29 05:38:29 PDT 2019","","","","904","100% (93/93)","100% (93/93)","100% (93/93)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Ian_115_Linda_491.png","Similar pair"
"3GMLHYZ0LGHJC49A1A32MMMMPNAUYO","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3DH6GAKTY192LN1DX07CRYWNJFVYZC","A2A3J4WWZCXG08","Submitted","Fri Apr 26 05:23:04 PDT 2019","Fri Apr 26 05:27:42 PDT 2019","Mon Apr 29 05:27:42 PDT 2019","","","","278","100% (86/86)","100% (86/86)","100% (86/86)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Ian_115_Linda_491.png","Similar pair"
"3GMLHYZ0LGHJC49A1A32MMMMPNAUYO","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3UWN2HHPU1PB8CBLV64TEP1DSGRSNB","A2PF3YVB5SCNAT","Submitted","Fri Apr 26 05:22:16 PDT 2019","Fri Apr 26 05:22:49 PDT 2019","Mon Apr 29 05:22:49 PDT 2019","","","","33","100% (55/55)","100% (55/55)","100% (55/55)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Ian_115_Linda_491.png","Dissimilar pair"
"3QGTX7BCHRM2WFT0WVXDSH38W0LZ52","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3DYGAII7POSZYH8LJHSGNER7A75QPE","A2YMZ8ED392G71","Submitted","Fri Apr 26 05:19:59 PDT 2019","Fri Apr 26 05:20:10 PDT 2019","Mon Apr 29 05:20:10 PDT 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Chris_215_Patricia_185.png","Dissimilar pair"
"3QGTX7BCHRM2WFT0WVXDSH38W0LZ52","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3F6KKYWMNEL56NS3YG94JQFDRDGNDB","A3IJILP55BWIOP","Submitted","Fri Apr 26 05:21:07 PDT 2019","Fri Apr 26 05:21:11 PDT 2019","Mon Apr 29 05:21:11 PDT 2019","","","","4","100% (2/2)","100% (2/2)","100% (2/2)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Chris_215_Patricia_185.png","Similar pair"
"3QGTX7BCHRM2WFT0WVXDSH38W0LZ52","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3LYA37P8IT7BJK9GN7QIW8A9UXZBKN","A1N084DYI39M8Q","Submitted","Fri Apr 26 05:20:28 PDT 2019","Fri Apr 26 05:30:28 PDT 2019","Mon Apr 29 05:30:28 PDT 2019","","","","600","0% (0/0)","0% (0/0)","0% (0/0)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Chris_215_Patricia_185.png","Dissimilar pair"
"3FCO4VKOZ6XJ8OGNO1YX5RGMZ087EK","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3L4D84MIL2CQZD6K5E02H4DUAL5HJB","A3TTDRVQGU8TJG","Submitted","Fri Apr 26 05:21:57 PDT 2019","Fri Apr 26 05:22:16 PDT 2019","Mon Apr 29 05:22:16 PDT 2019","","","","19","100% (9/9)","100% (9/9)","100% (9/9)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Sofia_342_Katie_301.png","Dissimilar pair"
"3FCO4VKOZ6XJ8OGNO1YX5RGMZ087EK","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3URFVVM1682L4EH8NZANODQANRKZUF","A2C73Y1COWCA51","Submitted","Fri Apr 26 05:22:15 PDT 2019","Fri Apr 26 05:22:19 PDT 2019","Mon Apr 29 05:22:19 PDT 2019","","","","4","100% (56/56)","100% (56/56)","100% (56/56)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Sofia_342_Katie_301.png","Dissimilar pair"
"3FCO4VKOZ6XJ8OGNO1YX5RGMZ087EK","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3WR9XG3T66V336HNPYRMKPZHELK476","A2WBERGU5OG1IK","Submitted","Fri Apr 26 05:22:48 PDT 2019","Fri Apr 26 05:55:25 PDT 2019","Mon Apr 29 05:55:25 PDT 2019","","","","1957","100% (83/83)","100% (83/83)","100% (83/83)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Sofia_342_Katie_301.png","Similar pair"
"3RKHNXPHGYGOSZKTXV2BDE7BR81UKT","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","333U7HK6ICZ9NX1IJIHCQJYWITDJD5","A24H9XZ7OE8WMW","Submitted","Fri Apr 26 05:23:01 PDT 2019","Fri Apr 26 05:23:20 PDT 2019","Mon Apr 29 05:23:20 PDT 2019","","","","19","100% (3/3)","100% (3/3)","100% (3/3)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Jesse_625_Sergio_73.png","Dissimilar pair"
"3RKHNXPHGYGOSZKTXV2BDE7BR81UKT","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3HMVI3QICMC5QRG5PPYKZ4CB60IY1N","A3MFGOFHSH6NMG","Submitted","Fri Apr 26 05:22:38 PDT 2019","Fri Apr 26 05:22:56 PDT 2019","Mon Apr 29 05:22:56 PDT 2019","","","","18","100% (78/78)","100% (78/78)","100% (78/78)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Jesse_625_Sergio_73.png","Similar pair"
"3RKHNXPHGYGOSZKTXV2BDE7BR81UKT","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:33 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:33 PDT 2019","","","3P4RDNWND8QQV8H4BWINHGE9AYLJI7","A8H1AW1NWPMAJ","Submitted","Fri Apr 26 05:23:02 PDT 2019","Fri Apr 26 05:29:04 PDT 2019","Mon Apr 29 05:29:04 PDT 2019","","","","362","100% (96/96)","100% (96/96)","100% (96/96)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Jesse_625_Sergio_73.png","Dissimilar pair"
"3X878VYTIG2BE2GJJCI3N91MB1N7F2","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3AMW0RGHOGMEVKVT3P0ZJKW25WKNPQ","AIWG57GUFOWJV","Submitted","Fri Apr 26 05:22:31 PDT 2019","Fri Apr 26 05:22:35 PDT 2019","Mon Apr 29 05:22:35 PDT 2019","","","","4","100% (23/23)","100% (23/23)","100% (23/23)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Lisa_72_Chris_343.png","Dissimilar pair"
"3X878VYTIG2BE2GJJCI3N91MB1N7F2","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3HOSI13XH28WKB1Q9MV1NL3JD9FDDK","A18AWFIMGZTXW6","Submitted","Fri Apr 26 05:22:33 PDT 2019","Fri Apr 26 05:23:02 PDT 2019","Mon Apr 29 05:23:02 PDT 2019","","","","29","100% (47/47)","100% (47/47)","100% (47/47)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Lisa_72_Chris_343.png","Dissimilar pair"
"3X878VYTIG2BE2GJJCI3N91MB1N7F2","39WEDTMWD81EF5HJVXXMJA9OMPSVXA","Visual face similarity","Look a pair of faces from different persons and determine whether they look similar or not. Label them with similar or dissimilar pair according to your judgment.","categorize, image, face, label, similarity","$0.01","Fri Apr 26 05:19:41 PDT 2019","3","BatchId:3621553;OriginalHitTemplateId:928390873;","10800","259200","Fri May 03 05:19:41 PDT 2019","","","3ND9UOO81NMERTP93YYFYM09TYMWLR","AJQS1T44TD8QN","Submitted","Fri Apr 26 05:21:36 PDT 2019","Fri Apr 26 05:24:08 PDT 2019","Mon Apr 29 05:24:08 PDT 2019","","","","152","100% (3/3)","100% (3/3)","100% (3/3)","https://s3.eu-central-1.amazonaws.com/chenyang-master-thesis/Lisa_72_Chris_343.png","Dissimilar pair"
